GEO_ID,NAME,year,total_renters_count,GRAPI_under_15_count,GRAPI_15_to_19.9_count,GRAPI_20_to_24.9_count,GRAPI_25_to_29.9_count,GRAPI_30_to_35_count,GRAPI_35_or_greater_count,GRAPI_unknown_count
1400000US06013340002,"Census Tract 3400.02, Contra Costa County, California",2019,582,153,142,178,22,26,61.0,24.0
1400000US06013341000,"Census Tract 3410, Contra Costa County, California",2019,685,54,196,36,160,36,203.0,34.0
1400000US06013343001,"Census Tract 3430.01, Contra Costa County, California",2019,950,124,173,134,50,72,397.0,85.0
1400000US06013343002,"Census Tract 3430.02, Contra Costa County, California",2019,563,33,41,89,113,97,190.0,0.0
1400000US06013343003,"Census Tract 3430.03, Contra Costa County, California",2019,187,9,49,20,59,22,28.0,0.0
1400000US06013345101,"Census Tract 3451.01, Contra Costa County, California",2019,322,56,74,52,37,18,85.0,0.0
1400000US06013345102,"Census Tract 3451.02, Contra Costa County, California",2019,71,28,0,25,9,0,9.0,0.0
1400000US06013345103,"Census Tract 3451.03, Contra Costa County, California",2019,312,16,66,64,25,34,107.0,34.0
1400000US06013345105,"Census Tract 3451.05, Contra Costa County, California",2019,318,53,75,70,28,38,54.0,0.0
1400000US06013345108,"Census Tract 3451.08, Contra Costa County, California",2019,1011,131,148,150,153,93,336.0,31.0
1400000US06013345111,"Census Tract 3451.11, Contra Costa County, California",2019,675,58,138,126,100,43,210.0,37.0
1400000US06013345112,"Census Tract 3451.12, Contra Costa County, California",2019,853,94,136,38,63,146,376.0,25.0
1400000US06013345113,"Census Tract 3451.13, Contra Costa County, California",2019,107,0,31,21,9,0,46.0,22.0
1400000US06013345114,"Census Tract 3451.14, Contra Costa County, California",2019,369,34,106,43,11,45,130.0,17.0
1400000US06013345115,"Census Tract 3451.15, Contra Costa County, California",2019,356,21,110,42,60,19,104.0,96.0
1400000US06013345116,"Census Tract 3451.16, Contra Costa County, California",2019,122,20,21,33,25,5,18.0,0.0
1400000US06013345202,"Census Tract 3452.02, Contra Costa County, California",2019,1196,151,216,258,187,76,308.0,16.0
1400000US06013345203,"Census Tract 3452.03, Contra Costa County, California",2019,747,34,99,160,90,52,312.0,28.0
1400000US06013345204,"Census Tract 3452.04, Contra Costa County, California",2019,63,30,15,0,0,0,18.0,0.0
1400000US06013346101,"Census Tract 3461.01, Contra Costa County, California",2019,73,32,16,9,8,0,8.0,8.0
1400000US06013346102,"Census Tract 3461.02, Contra Costa County, California",2019,149,39,0,0,0,0,110.0,10.0
1400000US06013346201,"Census Tract 3462.01, Contra Costa County, California",2019,290,76,20,0,82,19,93.0,18.0
1400000US06013346203,"Census Tract 3462.03, Contra Costa County, California",2019,70,0,9,11,0,32,18.0,0.0
1400000US06013346204,"Census Tract 3462.04, Contra Costa County, California",2019,263,13,60,40,76,22,52.0,0.0
1400000US06013347000,"Census Tract 3470, Contra Costa County, California",2019,188,23,55,11,0,15,84.0,0.0
1400000US06013348000,"Census Tract 3480, Contra Costa County, California",2019,207,59,29,33,29,0,57.0,20.0
1400000US06013349000,"Census Tract 3490, Contra Costa County, California",2019,800,158,80,101,134,135,192.0,48.0
1400000US06013350000,"Census Tract 3500, Contra Costa County, California",2019,1249,284,134,170,170,132,359.0,38.0
1400000US06013351101,"Census Tract 3511.01, Contra Costa County, California",2019,34,9,8,0,0,0,17.0,36.0
1400000US06013351102,"Census Tract 3511.02, Contra Costa County, California",2019,197,0,0,45,0,15,137.0,91.0
1400000US06013351103,"Census Tract 3511.03, Contra Costa County, California",2019,26,9,0,0,0,0,17.0,9.0
1400000US06013351200,"Census Tract 3512, Contra Costa County, California",2019,199,120,15,50,14,0,0.0,50.0
1400000US06013352101,"Census Tract 3521.01, Contra Costa County, California",2019,49,5,8,23,0,0,13.0,6.0
1400000US06013352102,"Census Tract 3521.02, Contra Costa County, California",2019,145,50,8,0,28,13,46.0,12.0
1400000US06013352201,"Census Tract 3522.01, Contra Costa County, California",2019,554,190,21,27,30,20,266.0,55.0
1400000US06013352202,"Census Tract 3522.02, Contra Costa County, California",2019,152,49,22,24,0,1,56.0,49.0
1400000US06013353001,"Census Tract 3530.01, Contra Costa County, California",2019,131,23,20,0,63,0,25.0,10.0
1400000US06013353002,"Census Tract 3530.02, Contra Costa County, California",2019,87,0,34,24,7,0,22.0,0.0
1400000US06013354001,"Census Tract 3540.01, Contra Costa County, California",2019,85,10,0,0,7,26,42.0,20.0
1400000US06013354002,"Census Tract 3540.02, Contra Costa County, California",2019,360,72,45,16,68,30,129.0,0.0
1400000US06013355107,"Census Tract 3551.07, Contra Costa County, California",2019,191,11,25,13,38,12,92.0,34.0
1400000US06013355108,"Census Tract 3551.08, Contra Costa County, California",2019,962,65,98,162,111,16,510.0,16.0
1400000US06013355109,"Census Tract 3551.09, Contra Costa County, California",2019,554,84,45,25,54,25,321.0,0.0
1400000US06013355110,"Census Tract 3551.10, Contra Costa County, California",2019,273,0,9,0,100,63,101.0,0.0
1400000US06013355111,"Census Tract 3551.11, Contra Costa County, California",2019,387,42,28,77,35,12,193.0,15.0
1400000US06013355112,"Census Tract 3551.12, Contra Costa County, California",2019,238,91,11,18,0,0,118.0,17.0
1400000US06013355113,"Census Tract 3551.13, Contra Costa County, California",2019,81,10,10,33,9,10,9.0,0.0
1400000US06013355114,"Census Tract 3551.14, Contra Costa County, California",2019,469,157,77,51,35,0,149.0,0.0
1400000US06013355115,"Census Tract 3551.15, Contra Costa County, California",2019,1352,81,118,126,178,157,692.0,34.0
1400000US06013355116,"Census Tract 3551.16, Contra Costa County, California",2019,552,9,11,72,0,46,414.0,0.0
1400000US06013355117,"Census Tract 3551.17, Contra Costa County, California",2019,163,27,0,0,13,9,114.0,22.0
1400000US06013355200,"Census Tract 3552, Contra Costa County, California",2019,872,68,103,68,161,173,299.0,143.0
1400000US06013355301,"Census Tract 3553.01, Contra Costa County, California",2019,293,55,16,44,76,15,87.0,19.0
1400000US06013355302,"Census Tract 3553.02, Contra Costa County, California",2019,70,45,0,6,7,0,12.0,22.0
1400000US06013355304,"Census Tract 3553.04, Contra Costa County, California",2019,265,32,17,62,27,20,107.0,49.0
1400000US06013355306,"Census Tract 3553.06, Contra Costa County, California",2019,132,0,30,10,13,19,60.0,34.0
1400000US06013356001,"Census Tract 3560.01, Contra Costa County, California",2019,231,0,0,0,54,19,158.0,4.0
1400000US06013356002,"Census Tract 3560.02, Contra Costa County, California",2019,243,22,97,35,21,32,36.0,16.0
1400000US06013357000,"Census Tract 3570, Contra Costa County, California",2019,685,131,139,106,96,38,175.0,36.0
1400000US06013358000,"Census Tract 3580, Contra Costa County, California",2019,1212,93,151,138,113,145,572.0,60.0
1400000US06013359102,"Census Tract 3591.02, Contra Costa County, California",2019,733,69,153,67,107,90,247.0,16.0
1400000US06013359103,"Census Tract 3591.03, Contra Costa County, California",2019,605,83,29,113,29,76,275.0,88.0
1400000US06013359104,"Census Tract 3591.04, Contra Costa County, California",2019,247,51,23,89,22,0,62.0,17.0
1400000US06013359105,"Census Tract 3591.05, Contra Costa County, California",2019,231,9,41,32,63,0,86.0,0.0
1400000US06013359202,"Census Tract 3592.02, Contra Costa County, California",2019,582,78,85,50,37,38,294.0,31.0
1400000US06013359203,"Census Tract 3592.03, Contra Costa County, California",2019,316,52,0,58,25,37,144.0,20.0
1400000US06013359204,"Census Tract 3592.04, Contra Costa County, California",2019,261,78,38,16,15,23,91.0,12.0
1400000US06013360101,"Census Tract 3601.01, Contra Costa County, California",2019,201,12,9,34,6,18,122.0,69.0
1400000US06013360102,"Census Tract 3601.02, Contra Costa County, California",2019,191,9,0,8,80,55,39.0,2.0
1400000US06013360200,"Census Tract 3602, Contra Costa County, California",2019,827,42,93,245,158,85,204.0,29.0
1400000US06013361000,"Census Tract 3610, Contra Costa County, California",2019,679,88,74,125,34,52,306.0,14.0
1400000US06013362000,"Census Tract 3620, Contra Costa County, California",2019,273,34,47,15,26,23,128.0,0.0
1400000US06013363000,"Census Tract 3630, Contra Costa County, California",2019,645,44,137,16,129,49,270.0,133.0
1400000US06013364002,"Census Tract 3640.02, Contra Costa County, California",2019,663,36,134,96,17,14,366.0,0.0
1400000US06013365002,"Census Tract 3650.02, Contra Costa County, California",2019,740,52,41,19,116,65,447.0,76.0
1400000US06013365003,"Census Tract 3650.03, Contra Costa County, California",2019,1597,171,157,138,212,217,702.0,132.0
1400000US06013366001,"Census Tract 3660.01, Contra Costa County, California",2019,558,28,156,60,26,7,281.0,36.0
1400000US06013366002,"Census Tract 3660.02, Contra Costa County, California",2019,900,57,28,182,114,85,434.0,16.0
1400000US06013367100,"Census Tract 3671, Contra Costa County, California",2019,1028,107,48,65,116,94,598.0,0.0
1400000US06013367200,"Census Tract 3672, Contra Costa County, California",2019,895,25,126,87,91,88,478.0,17.0
1400000US06013368001,"Census Tract 3680.01, Contra Costa County, California",2019,798,64,45,129,57,41,462.0,26.0
1400000US06013368002,"Census Tract 3680.02, Contra Costa County, California",2019,716,85,77,74,107,105,268.0,0.0
1400000US06013369001,"Census Tract 3690.01, Contra Costa County, California",2019,1620,28,198,111,233,79,971.0,64.0
1400000US06013369002,"Census Tract 3690.02, Contra Costa County, California",2019,490,13,129,69,108,13,158.0,30.0
1400000US06013370000,"Census Tract 3700, Contra Costa County, California",2019,323,48,41,44,7,0,183.0,11.0
1400000US06013371000,"Census Tract 3710, Contra Costa County, California",2019,747,72,98,115,98,95,269.0,29.0
1400000US06013372000,"Census Tract 3720, Contra Costa County, California",2019,875,50,147,86,119,99,374.0,30.0
1400000US06013373000,"Census Tract 3730, Contra Costa County, California",2019,588,16,105,0,75,97,295.0,9.0
1400000US06013374000,"Census Tract 3740, Contra Costa County, California",2019,939,0,105,107,215,65,447.0,22.0
1400000US06013375000,"Census Tract 3750, Contra Costa County, California",2019,846,118,139,57,78,41,413.0,0.0
1400000US06013376000,"Census Tract 3760, Contra Costa County, California",2019,992,63,53,25,239,83,529.0,36.0
1400000US06013377000,"Census Tract 3770, Contra Costa County, California",2019,1259,87,117,77,248,174,556.0,148.0
1400000US06013378000,"Census Tract 3780, Contra Costa County, California",2019,638,65,71,95,101,47,259.0,20.0
1400000US06013379000,"Census Tract 3790, Contra Costa County, California",2019,1197,142,92,110,114,66,673.0,0.0
1400000US06013380000,"Census Tract 3800, Contra Costa County, California",2019,1359,161,129,193,160,35,681.0,17.0
1400000US06013381000,"Census Tract 3810, Contra Costa County, California",2019,1210,145,208,96,146,87,528.0,30.0
1400000US06013382000,"Census Tract 3820, Contra Costa County, California",2019,1779,159,209,126,199,68,1018.0,118.0
1400000US06013383000,"Census Tract 3830, Contra Costa County, California",2019,806,73,235,71,82,18,327.0,65.0
1400000US06013384000,"Census Tract 3840, Contra Costa County, California",2019,199,45,44,24,40,0,46.0,45.0
1400000US06013385100,"Census Tract 3851, Contra Costa County, California",2019,124,37,17,31,7,8,24.0,21.0
1400000US06013385200,"Census Tract 3852, Contra Costa County, California",2019,127,44,12,0,6,8,57.0,0.0
1400000US06013386000,"Census Tract 3860, Contra Costa County, California",2019,932,49,100,141,70,135,437.0,25.0
1400000US06013387000,"Census Tract 3870, Contra Costa County, California",2019,619,44,106,78,23,40,328.0,23.0
1400000US06013388000,"Census Tract 3880, Contra Costa County, California",2019,580,79,121,81,66,41,192.0,19.0
1400000US06013389100,"Census Tract 3891, Contra Costa County, California",2019,531,91,77,84,77,50,152.0,7.0
1400000US06013389200,"Census Tract 3892, Contra Costa County, California",2019,560,100,45,88,72,46,209.0,12.0
1400000US06013390100,"Census Tract 3901, Contra Costa County, California",2019,95,38,4,11,25,8,9.0,4.0
1400000US06013390200,"Census Tract 3902, Contra Costa County, California",2019,137,12,9,27,15,6,68.0,11.0
1400000US06013391000,"Census Tract 3910, Contra Costa County, California",2019,205,43,52,10,0,0,100.0,25.0
1400000US06013392000,"Census Tract 3920, Contra Costa County, California",2019,126,0,29,34,10,7,46.0,0.0
1400000US06013392200,"Census Tract 3922, Contra Costa County, California",2019,1126,114,36,254,63,193,466.0,38.0
1400000US06013392300,"Census Tract 3923, Contra Costa County, California",2019,193,0,7,17,23,9,137.0,0.0
1400000US06013990000,"Census Tract 9900, Contra Costa County, California",2019,0,0,0,0,0,0,0.0,0.0
1400000US06013301000,"Census Tract 3010, Contra Costa County, California",2020,433,16,19,97,39,10,252.0,55.0
1400000US06013302005,"Census Tract 3020.05, Contra Costa County, California",2020,866,172,102,33,57,64,438.0,74.0
1400000US06013302006,"Census Tract 3020.06, Contra Costa County, California",2020,310,0,11,53,35,124,87.0,32.0
1400000US06013302007,"Census Tract 3020.07, Contra Costa County, California",2020,464,32,52,58,28,76,218.0,63.0
1400000US06013302009,"Census Tract 3020.09, Contra Costa County, California",2020,629,59,100,47,39,39,345.0,0.0
1400000US06013302011,"Census Tract 3020.11, Contra Costa County, California",2020,213,36,21,74,0,0,82.0,0.0
1400000US06013302012,"Census Tract 3020.12, Contra Costa County, California",2020,190,0,73,14,58,19,26.0,0.0
1400000US06013302013,"Census Tract 3020.13, Contra Costa County, California",2020,69,0,0,52,0,0,17.0,0.0
1400000US06013302014,"Census Tract 3020.14, Contra Costa County, California",2020,288,0,51,12,171,23,31.0,0.0
1400000US06013303104,"Census Tract 3031.04, Contra Costa County, California",2020,365,34,40,45,84,28,134.0,0.0
1400000US06013303105,"Census Tract 3031.05, Contra Costa County, California",2020,314,16,0,42,61,28,167.0,0.0
1400000US06013303106,"Census Tract 3031.06, Contra Costa County, California",2020,451,69,33,21,43,89,196.0,4.0
1400000US06013303107,"Census Tract 3031.07, Contra Costa County, California",2020,607,65,44,128,12,120,238.0,163.0
1400000US06013303202,"Census Tract 3032.02, Contra Costa County, California",2020,520,44,6,41,30,122,277.0,25.0
1400000US06013303204,"Census Tract 3032.04, Contra Costa County, California",2020,400,24,35,30,75,84,152.0,47.0
1400000US06013303206,"Census Tract 3032.06, Contra Costa County, California",2020,318,64,57,38,0,44,115.0,0.0
1400000US06013303207,"Census Tract 3032.07, Contra Costa County, California",2020,706,47,0,210,16,108,325.0,36.0
1400000US06013303208,"Census Tract 3032.08, Contra Costa County, California",2020,181,0,0,0,11,56,114.0,0.0
1400000US06013303209,"Census Tract 3032.09, Contra Costa County, California",2020,317,15,113,47,36,0,106.0,0.0
1400000US06013303210,"Census Tract 3032.10, Contra Costa County, California",2020,164,0,18,0,38,31,77.0,37.0
1400000US06013303211,"Census Tract 3032.11, Contra Costa County, California",2020,193,0,40,133,0,0,20.0,47.0
1400000US06013304001,"Census Tract 3040.01, Contra Costa County, California",2020,318,32,34,97,28,30,97.0,15.0
1400000US06013304002,"Census Tract 3040.02, Contra Costa County, California",2020,199,26,6,0,30,55,82.0,27.0
1400000US06013304003,"Census Tract 3040.03, Contra Costa County, California",2020,96,44,0,26,0,0,26.0,24.0
1400000US06013304004,"Census Tract 3040.04, Contra Costa County, California",2020,326,29,8,75,7,9,198.0,6.0
1400000US06013304006,"Census Tract 3040.06, Contra Costa County, California",2020,48,0,4,0,9,0,35.0,18.0
1400000US06013304007,"Census Tract 3040.07, Contra Costa County, California",2020,277,12,66,30,0,47,122.0,0.0
1400000US06013305000,"Census Tract 3050, Contra Costa County, California",2020,1564,43,101,263,79,222,856.0,55.0
1400000US06013306002,"Census Tract 3060.02, Contra Costa County, California",2020,573,0,338,31,39,0,165.0,0.0
1400000US06013306003,"Census Tract 3060.03, Contra Costa County, California",2020,625,97,62,113,23,75,255.0,69.0
1400000US06013306004,"Census Tract 3060.04, Contra Costa County, California",2020,561,28,41,168,45,46,233.0,10.0
1400000US06013307101,"Census Tract 3071.01, Contra Costa County, California",2020,326,18,56,45,15,20,172.0,0.0
1400000US06013307102,"Census Tract 3071.02, Contra Costa County, California",2020,986,41,73,91,52,102,627.0,18.0
1400000US06013307201,"Census Tract 3072.01, Contra Costa County, California",2020,446,31,22,8,90,30,265.0,13.0
1400000US06013307202,"Census Tract 3072.02, Contra Costa County, California",2020,1310,61,89,113,166,106,775.0,16.0
